Team Rank,Team Overall,FG%,FT%,TRB,AST,PTS,POS_C,POS_PG,POS_PF,POS_SF,POS_SG
0.0967741935483871,1.4014799129953275,0.7517829571920327,0.9428827417396489,1.8891625245356924,0.9924981764105382,3.664557030955337,0,0,0,1,0
0.1935483870967742,0.8137988850736081,0.016067824472044887,0.8449397032783302,0.7822598865210029,1.6150146277485564,3.6462991795815958,0,0,0,0,1
0.12903225806451613,1.3035330750083742,1.1419349215132388,0.3617540468691586,1.8465893461505123,2.520493102422038,3.5002363685916738,0,0,0,1,0
0.6774193548387096,-0.6554036847306901,0.21671740612295085,0.707819449432484,4.145540978950253,0.14361210640414931,3.299400003480529,0,0,1,0,0
0.0967741935483871,1.4014799129953275,0.3170421969484038,0.7012899135350628,0.44167445943955946,2.12434626975239,2.861211570510761,0,1,0,0,0
0.45161290322580644,0.32406469513884206,0.016067824472044887,0.5772287314840597,1.165418491987626,1.0490905810776308,2.678633056773357,0,0,0,1,0
0.12903225806451613,1.3035330750083742,0.7629301561726386,0.49234476481758355,0.5268208162099203,1.6150146277485564,2.587343799904655,0,0,0,0,1
0.03225806451612903,1.695320426956187,0.07180381937507432,0.6294650186634297,-0.06920368118260503,3.4825639817626124,2.532570245783434,0,1,0,0,0
0.6451612903225806,-0.45951000875678366,0.930138140881727,0.6425240904582715,1.8891625245356924,0.36998172507251964,2.5143123944096932,0,0,1,0,0
0.41935483870967744,0.32406469513884206,0.3170421969484038,1.177946034046814,1.3357112055283478,0.2567969157383346,2.496054543035953,0,0,1,0,0
0.8064516129032258,-1.047191036678503,-0.2403177520818905,0.8318806314834877,-0.11177685956778545,3.9353032190993527,2.386507434793511,0,1,0,0,0
0.2903225806451613,0.715852047086655,1.3425845031641448,-1.270629927486152,3.123784697705924,0.8227209624092605,2.3317338806722896,0,0,1,0,0
0.9032258064516129,-1.1451378746654564,0.23901180408416262,0.25075193661299733,-0.3246427514936874,0.9359057717434455,2.3134760292985495,0,0,0,0,1
0.3870967741935484,0.4220115331257953,1.6101172786986848,-1.4665160044087895,4.656419119572417,0.08701970173705667,2.3134760292985495,1,0,0,0,0
0.7419354838709677,-0.9492441986915499,0.049509421413862546,0.5249924443046897,-0.06920368118260503,2.407308293087853,2.2769603265510683,0,0,0,0,1
0.7419354838709677,-0.9492441986915499,0.829813350056274,0.4335789417407923,2.5703333786985785,0.5963513437408899,2.222186772429848,0,0,1,0,0
0.2903225806451613,0.715852047086655,0.5511333755411268,0.9494122776370701,0.015942675587755816,4.161672837767723,2.1674132183086265,0,1,0,0,0
0.7741935483870968,-0.9492441986915499,0.03836222243325666,1.027766708406125,0.824833064906183,0.14361210640414931,2.1126396641874052,1,0,0,0,0
0.3225806451612903,0.6179052090997018,0.1609814112199214,0.8906464545602789,0.697113529750642,1.558422223081464,2.0943818128136646,0,0,0,1,0
0.4838709677419355,0.32406469513884206,0.7071941612696092,0.3813426545614223,2.5703333786985785,0.2567969157383346,2.057866110066184,1,0,0,0,0
0.8064516129032258,-1.047191036678503,0.729488559230821,-0.591558194154343,0.015942675587755816,-0.3091271309325914,2.057866110066184,1,0,0,0,0
0.6129032258064516,-0.165669494795924,-0.11769856329522574,0.6033468750737447,-0.06920368118260503,2.12434626975239,2.039608258692444,0,1,0,0,0
0.22580645161290322,0.8137988850736081,0.29474779898719206,0.49234476481758355,1.2079916703728066,0.313389320405427,2.0213504073187036,0,0,0,1,0
0.25806451612903225,0.715852047086655,0.28360060000658616,0.8710578468680152,0.05851585397293624,1.2188677950789084,1.984834704571223,0,0,0,0,1
0.25806451612903225,0.715852047086655,0.3281893959290097,-0.5589105146672367,2.5703333786985785,1.2188677950789084,1.984834704571223,0,0,1,0,0
0.1935483870967742,0.8137988850736081,1.4429092939895978,-0.15407928902712006,3.506943303172547,-0.19594232159840627,1.966576853197482,1,0,0,0,0
0.16129032258064516,0.9117457230605613,-0.1399929612564375,1.027766708406125,0.6119671729802811,0.03042729706996416,1.966576853197482,0,0,0,1,0
0.8387096774193549,-1.047191036678503,0.10524541631689198,0.9755304212267552,0.05851585397293624,0.08701970173705667,1.966576853197482,0,0,0,0,1
0.8709677419354839,-1.1451378746654564,0.4508085847156738,1.021237172508704,0.05851585397293624,2.0677538650852973,1.9300611504500016,0,1,0,0,0
0.06451612903225806,1.695320426956187,0.5734277735023385,0.5445810519969535,-0.28206957310850694,3.3693791724284265,1.893545447702521,0,1,0,0,0
0.8387096774193549,-1.047191036678503,0.21671740612295085,-0.08878393005290758,3.166357876091104,-0.082757512264221,1.8570297449550404,1,0,0,0,0
0.12903225806451613,1.3035330750083742,0.6514581663665798,0.6882308417402202,1.8465893461505123,0.03042729706996416,1.8387718935812998,0,0,1,0,0
0.45161290322580644,0.32406469513884206,0.6068693704441562,0.32257683148463107,1.804016167765332,-0.36571953559968395,1.747482636712598,0,0,1,0,0
0.1935483870967742,0.8137988850736081,0.8075189520950622,0.4335789417407923,2.910918805780022,1.0490905810776308,1.7292247853388574,0,0,1,0,0
0.8709677419354839,-1.1451378746654564,-0.2849065480043134,-0.21284511210391055,1.165418491987626,0.14361210640414931,1.6927090825913766,0,0,1,0,0
0.5483870967741935,0.12817101916493565,-0.17343455819825518,1.1648869622519713,-0.3672159298788676,0.5963513437408899,1.6744512312176367,0,0,0,0,1
0.0967741935483871,1.4014799129953275,0.6960469622890033,0.8514692391757515,0.22880856751365755,1.1056829857447235,1.6196776770964154,0,0,0,0,1
0.7741935483870968,-0.9492441986915499,-0.0731097673728022,0.6164059468685872,-0.11177685956778545,0.14361210640414931,1.6014198257226748,0,0,0,0,1
0.4838709677419355,0.32406469513884206,0.7406357582114269,0.49887430071500477,2.229747951617136,0.313389320405427,1.583161974348935,0,0,1,0,0
