Team Rank,Team Overall,eFG%,FT%,TRB,STL,BLK,AST,PTS,POS_C,POS_PG,POS_PF,POS_SF,POS_SG
0.0967741935483871,1.4014799129953275,0.9258947481101402,0.9426065589170555,1.8891625245356924,1.5428403962060204,1.7039803391253658,0.9924981764105382,3.664557030955337,0,0,0,1,0
0.1935483870967742,0.8137988850736081,-0.03216320573580756,0.8446087277134964,0.7822598865210029,1.303399581470151,-0.2788499067273049,1.6150146277485564,3.6462991795815958,0,0,0,0,1
0.12903225806451613,1.3035330750083742,1.0047936384268654,0.3611527604426055,1.8465893461505123,2.9794852846212363,0.8227224520797346,2.520493102422038,3.5002363685916738,0,0,0,1,0
0.6774193548387096,-0.6554036847306901,0.3623312458478176,0.7074117640285136,4.145540978950253,0.585077137262543,0.16177903679551087,0.14361210640414931,3.299400003480529,0,0,1,0,0
0.0967741935483871,1.4014799129953275,0.1819909251238744,0.7008785752816097,0.44167445943955946,2.500603655149498,-0.2788499067273049,2.12434626975239,2.861211570510761,0,1,0,0,0
0.45161290322580644,0.32406469513884206,-0.02089193569056111,0.5767479890904356,1.165418491987626,1.0639587667342818,-0.058535434965896964,1.0490905810776308,2.678633056773357,0,0,0,1,0
0.12903225806451613,1.3035330750083742,0.4637726762550357,0.4918165353806843,0.5268208162099203,2.500603655149498,1.924294810886774,1.6150146277485564,2.587343799904655,0,0,0,0,1
0.03225806451612903,1.695320426956187,0.09182076476190279,0.6290134990656671,-0.06920368118260503,0.585077137262543,0.6024079803183265,3.4825639817626124,2.532570245783434,0,1,0,0,0
0.6451612903225806,-0.45951000875678366,0.5426715665717609,0.6420798765594742,1.8891625245356924,0.585077137262543,0.8227224520797346,0.36998172507251964,2.5143123944096932,0,0,1,0,0
0.41935483870967744,0.32406469513884206,0.3397887057573247,1.1778013538055974,1.3357112055283478,0.10619550779080408,0.16177903679551087,0.2567969157383346,2.496054543035953,0,0,1,0,0
0.8064516129032258,-1.047191036678503,0.024193144490424697,0.8315423502196885,-0.11177685956778545,1.303399581470151,-0.058535434965896964,3.9353032190993527,2.386507434793511,0,1,0,0,0
0.2903225806451613,0.715852047086655,0.9597085582458795,-1.272144426283378,3.123784697705924,0.34563632252667364,0.6024079803183265,0.8227209624092605,2.3317338806722896,0,0,1,0,0
0.9032258064516129,-1.1451378746654564,0.23834727535010666,0.2500885517452386,-0.3246427514936874,1.7822812109418895,-0.058535434965896964,0.9359057717434455,2.3134760292985495,0,0,0,0,1
0.3870967741935484,0.4220115331257953,1.2189477692865467,-1.4681400886904963,4.656419119572417,2.021722025677759,3.686810584978037,0.08701970173705667,2.3134760292985495,1,0,0,0,0
0.7419354838709677,-0.9492441986915499,-0.02089193569056111,0.5244824791152041,-0.06920368118260503,2.021722025677759,-0.2788499067273049,2.407308293087853,2.2769603265510683,0,0,0,0,1
0.7419354838709677,-0.9492441986915499,0.42995886611929635,0.43301783665854887,2.5703333786985785,0.585077137262543,-0.058535434965896964,0.5963513437408899,2.222186772429848,0,0,1,0,0
0.2903225806451613,0.715852047086655,0.644112996978979,0.9491397476639594,0.015942675587755816,4.416130173036453,-0.7194788502501206,4.161672837767723,2.1674132183086265,0,1,0,0,0
0.7741935483870968,-0.9492441986915499,0.024193144490424697,1.0275380126268068,0.824833064906183,-0.13324530694506523,0.16177903679551087,0.14361210640414931,2.1126396641874052,1,0,0,0,0
0.3225806451612903,0.6179052090997018,0.3848737859383105,0.890341048941824,0.697113529750642,1.0639587667342818,-0.058535434965896964,1.558422223081464,2.0943818128136646,0,0,0,1,0
