Team Rank,Team Overall,eFG%,FT%,TRB,STL,BLK,AST,PTS,POS_C,POS_PG,POS_PF,POS_SF,POS_SG
0.5,0.18550042935812594,-0.09045228617265764,0.8005511594246405,0.17252030587110706,3.9146846804338935,-0.6141018784931832,3.4902773041057715,3.731680341665482,0,1,0,0,0
0.6875,-0.533632315721278,0.2445027081139612,0.6682058256483664,0.9485096000342089,1.4591666014201792,0.7577020426525246,2.407731402297564,3.2200810123303167,0,0,0,0,1
0.5625,0.10559679101596993,0.49860649688312075,0.20847992937288856,1.5611327270050785,3.468226847885946,0.5617300539174234,3.0914446034395895,3.154068195641907,0,0,0,1,0
0.125,1.3840550044904658,0.33690408584820103,1.0373796514453415,2.500488188360412,1.235937685146205,2.1295059637982323,0.755424499537669,2.9725329497487847,0,0,1,0,0
0.03125,1.7036695578590897,1.1454161410227996,0.09006568336253801,2.1737558539759485,0.789479852598257,2.3254779525333333,-0.09921700188986295,2.9560297455766826,1,0,0,0,0
0.21875,0.8247295360953739,0.14055115816294134,0.37565298256397167,1.0710342254283827,2.3520822665160748,0.5617300539174234,2.2368031020120576,2.906520133060375,0,0,0,1,0
0.40625,0.34530770604243793,0.42930546358244087,0.6542747378824427,0.458411098457513,2.3520822665160748,-0.22215790102298102,1.8949465014410447,2.873513724716172,0,1,0,0,0
0.4375,0.2654040677002819,0.7411601134355004,1.4065534772423167,1.1527173090244989,2.3520822665160748,0.9536740313876257,0.755424499537669,2.7249848871672526,0,0,0,1,0
0.75,-0.613535954063434,0.37155460249854094,0.5428260357550548,0.6626188074478029,1.682395517694153,0.3657580651823223,1.3821616005845259,2.7084816829951506,0,0,0,1,0
0.4375,0.2654040677002819,-0.09045228617265764,0.23634210490473573,2.1329143121778906,-0.10343581249763904,3.109365907473738,0.07171129839564334,2.6754752746509456,0,0,1,0,0
0.0625,1.4639586428326217,0.25605288033074114,0.2920664559684301,0.6626188074478029,2.1288533502421014,1.345618008857828,2.863540203058914,2.642468866306742,0,0,0,0,1
0.1875,0.9046331744375299,0.42930546358244087,1.1348972658068066,0.33588647306333913,1.0127087688722314,-0.6141018784931832,1.0972811001086817,2.609462457962537,0,0,0,0,1
0.78125,-0.853246869089902,0.18675184703006126,0.9328964932009146,0.2542033894672231,0.34302202005030913,-0.6141018784931832,0.2996156987763185,2.460933620413618,0,0,0,0,1
0.0625,1.4639586428326217,1.6189732019107776,-1.8045622528030687,2.786378980946818,-0.326664728771613,3.697281873679041,0.5275200991569938,2.4444304162415156,1,0,0,0,0
0.46875,0.2654040677002819,0.49860649688312075,0.6333781062335582,4.052466776686615,1.9056244339681272,1.9335339750631308,2.2368031020120576,2.328907987036801,0,0,1,0,0
