Team Rank,Team Overall,FG%,FT%,TRB,AST,PTS,POS_C,POS_PG,POS_PF,POS_SF,POS_SG
0.029411764705882353,2.0838133463511457,0.6439785616161675,1.0778592787229182,0.5797214645559834,2.3714466459649826,3.6254396935786337,0,1,0,0,0
0.38235294117647056,0.558673084110427,1.3877118809532731,-0.9309603613743496,3.4279813093729596,2.4264078753061122,3.2752708366476497,0,0,1,0,0
0.17647058823529413,0.7111871103344989,1.1609639177407407,0.3772744932085688,3.7582143348589865,4.45997336092791,3.1534729733673084,1,0,0,0,0
0.5588235294117647,-0.12764003389789633,0.01815418314957829,0.24859565505287187,1.9006535665000883,3.0859426273996684,2.940326712626709,0,1,0,0,0
0.29411764705882354,0.634930097222463,-0.00905557243592561,0.6417809938619452,0.8686753618562565,1.3271832884835184,2.848978315166453,0,0,0,0,1
0.08823529411764706,1.550014254566894,0.036294020206580895,0.47735803399633236,2.1070492074288545,2.151601728600464,2.7271804518861105,0,0,1,0,0
0.6176470588235294,-0.3564110732340041,0.7165379098441779,0.6560786425459115,0.9925127464135163,1.1622996004601294,2.696730986066026,0,0,1,0,0
0.7647058823529411,-1.2714952305784353,-0.09975475772093861,0.9420316162252381,-0.12202371460182256,2.206562957941593,2.651056787335897,0,1,0,0,0
0.4117647058823529,0.2536450316622833,0.1904826351911025,0.7061204129397937,1.0337918745992694,3.855399838175484,2.620607321515812,0,1,0,0,0
0.14705882352941177,0.7874441234465348,0.3628110872326272,0.5273998043902145,-0.28714022734483563,2.8660977100351497,2.605382588605769,0,1,0,0,0
0.4411764705882353,0.02487399232617551,0.036294020206580895,-0.1445896837562022,1.6116996691998156,1.4920669765069072,2.5901578556957263,0,0,1,0,0
0.6176470588235294,-0.3564110732340041,0.1179232869630926,1.0492639813549856,0.20820931088420366,2.75617525135289,2.5444836569655984,0,0,0,0,1
0.8235294117647058,-1.6527802961386149,-0.3899921506329797,0.6846739399138442,0.5384423363702302,2.9210589393762794,2.4835847253254264,0,1,0,0,0
0.38235294117647056,0.558673084110427,1.4346092575691031e-05,1.242282238588531,0.4558840799987236,2.75617525135289,2.4379105265952985,0,1,0,0,0
0.2647058823529412,0.7111871103344989,0.6167688060306636,0.1985538846589897,3.3041439248157,0.7775709950722215,2.407461060775213,1,0,0,0,0
0.5588235294117647,-0.12764003389789633,0.22676230930510768,1.2065381168786151,0.49716320818447673,1.3821445178246479,2.407461060775213,0,0,0,0,1
0.7941176470588235,-1.500266269914543,1.079334650984229,-0.6521562120370061,1.4878622846425558,1.7668731232125559,2.3922363278651706,0,0,1,0,0
0.3235294117647059,0.558673084110427,1.4346092575691031e-05,1.328068130692329,0.3320466954414638,2.151601728600464,2.377011594955128,0,1,0,0,0
0.2647058823529412,0.7111871103344989,0.5895590504451597,0.24859565505287187,1.7355370537570753,3.3607487741053164,2.3617868620450846,0,0,0,1,0
0.14705882352941177,0.7874441234465348,0.7074679913156766,0.5845903991260798,3.7994934630447403,0.5577260777077028,2.3617868620450846,1,0,0,0,0
0.6764705882352942,-0.508925099458076,0.2539720648906116,0.6346321695199619,3.0564691557011807,0.887493453754481,2.3465621291350423,1,0,0,0,0
0.4411764705882353,0.02487399232617551,0.13606312402009518,0.8848410214893727,0.8686753618562565,1.4371057471657778,2.3313373962249995,0,0,0,1,0
