Team Rank,Team Overall,FG%,FT%,TRB,AST,PTS,POS_C,POS_PG,POS_PF,POS_SF,POS_SG
0.45454545454545453,0.05036286811156178,1.0031820159136255,0.9510155100952712,0.39756115300411204,0.15285803494489875,3.668842732621385,0,0,0,0,1
0.7272727272727273,-0.4463192105059095,0.1970032744332399,0.10131629321563031,-0.20535286006700268,1.0817801702806966,3.2110377494059765,0,0,0,0,1
0.9545454545454546,-1.3569030213046067,1.7197853416739666,0.8651873063700548,1.2487338773398031,0.2689733018618733,2.863737417311529,0,0,0,1,0
0.13636363636363635,1.5404091039639758,0.8688188923335612,0.3931321858813659,1.1778028169784958,1.3140107041146458,2.6900872512643046,0,0,0,1,0
0.4090909090909091,0.05036286811156178,0.6150218811267731,-0.19049959945010528,3.695855459804916,-0.3116030327230002,2.516437085217081,1,0,0,0,0
0.09090909090909091,1.623189450400221,2.1378039483675,0.20431013768588993,2.3836308431207254,1.2559530706561586,2.358573297901423,1,0,0,0,0
0.8636363636363636,-0.8602209426871356,0.6598095889867946,0.2901383414111063,1.674320239507649,0.0367427680279239,2.200709510585765,1,0,0,0,0
0.5,-0.11519782476092866,-0.10158144463356876,-0.36215600690053795,2.490027433662686,-0.42771829963997493,2.074418480733238,0,0,1,0,0
0.36363636363636365,0.547044946729033,0.6598095889867946,-0.40507010876314614,-0.028025209163733668,0.09480040148641132,2.0270593445385408,0,0,0,0,1
0.6363636363636364,-0.2807585176334191,0.9285358361469231,0.3931321858813659,1.1068717566171882,-0.7180064669324118,1.9481274508807116,0,0,0,1,0
0.18181818181818182,1.29206806465524,0.3164371620599637,0.4017150062538875,-0.24081839024765653,1.4301259710316205,1.9323410721491463,0,1,0,0,0
0.22727272727272727,1.2092877182189947,0.9583943080536041,1.0368437138204876,-0.6309392222348483,1.6042988714070827,1.9007683146860141,0,0,0,0,1
0.5454545454545454,-0.11519782476092866,1.2868374990270945,0.4789603896065822,1.7097857696883028,-0.1954877658060255,1.8691955572228827,1,0,0,0,0
0.3181818181818182,0.7126056396015235,1.2420497911670731,0.4274634673714524,1.1778028169784958,0.675376736071285,1.8691955572228827,0,0,0,1,0
0.22727272727272727,1.2092877182189947,1.5257052742805404,0.6677824378020573,-0.16988732988634886,1.2559530706561586,1.8376227997597512,0,0,0,1,0
0.8636363636363636,-0.8602209426871356,0.10742785871319789,0.14423039507823848,0.14930244173953536,0.5012038356958229,1.8376227997597512,0,0,0,0,1
0.045454545454545456,1.7059697968364662,0.1970032744332399,0.813690384134925,2.2417687223981098,1.2559530706561586,1.8060500422966197,0,0,1,0,0
1.0,-2.019145792794568,0.28657869015328274,-0.09608857535236728,1.4260615282430722,0.6173191026127975,1.7744772848334882,0,0,1,0,0
0.7727272727272727,-0.5290995569421547,-0.01200602891352591,1.2256657620159634,-0.24081839024765653,0.9656649033637218,1.742904527370356,0,0,0,0,1
0.5454545454545454,-0.11519782476092866,0.5254464654067303,0.3931321858813659,0.32663009264280435,2.242932839450444,1.742904527370356,0,1,0,0,0
0.8181818181818182,-0.8602209426871356,0.3313663980133042,0.8308560248799683,-0.028025209163733668,2.300990472908931,1.6323998762493956,0,0,0,0,1
0.45454545454545453,0.05036286811156178,0.36122486991998515,0.3588009043912794,2.0644410714948407,0.3850885687788482,1.6166134975178301,0,0,1,0,0
0.4090909090909091,0.05036286811156178,0.4806587575467089,1.3372424268587448,-0.7373358127768097,0.9076072699052344,1.600827118786264,0,0,0,0,1
0.09090909090909091,1.623189450400221,1.1076866675870087,0.5733714137043202,0.8231475151719577,0.3850885687788482,1.600827118786264,0,0,0,1,0
0.7727272727272727,-0.5290995569421547,0.2716494541999423,-0.09608857535236728,1.7097857696883028,-0.07937249888905068,1.585040740054698,0,0,0,1,0
0.2727272727272727,0.7953859860377687,-0.11651068058690923,0.13564757470571684,0.6458198642686888,-0.6018912000154371,1.521895225128435,0,0,0,1,0
1.0,-2.019145792794568,0.6598095889867946,0.7192793600371871,0.29116456246215067,0.3850885687788482,1.506108846396869,0,0,0,0,1
