Team Rank,Team Overall,G,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,POS_C,POS_PG,POS_PF,POS_SF,POS_SG
0.0625,1.4139026163409243,1.0945520847761379,1.890384968492745,3.4876206680721356,3.110204051345372,0.673019665476924,5.360666583570858,4.709812121031675,0.9792269144962823,1.5639251470798352,2.0384610680278423,0.42703970283778175,4.081945738266883,0,0,0,1,0
0.59375,-0.30425834714360855,0.9369706562286005,1.9108835295154472,3.0669254531790155,3.2210342471268185,0.16062253648526575,3.3762588384853545,3.007195387598024,0.8215875463438667,1.8467099583261593,0.7219121942831063,1.4624831663033047,3.2961352244556585,0,0,1,0,0
0.1875,1.0234114882762575,0.9369706562286005,1.8083907244019377,3.2539011042426247,2.400890798344113,1.3160278273488084,3.1557690890314096,3.359460918653262,0.20364122318639782,1.3619359961896036,2.4773106926094206,-0.22011246182817015,3.244886712685362,0,0,1,0,0
0.53125,-0.06996367030480864,0.9369706562286005,1.6649007972430239,2.50599849998819,2.600385150750717,0.2108575491315068,3.9642315036958737,3.7117264497084994,0.6513370287392577,3.6242144861601977,1.4350428342281718,0.03874840403821056,3.074058340117704,0,0,1,0,0
0.15625,1.0234114882762575,0.7793892276810632,1.8391385659359902,2.0853032850950703,2.15706436762493,0.2008105466022586,4.772693918360339,4.2401247462913565,0.9350878914136059,0.4731837322725843,2.367598286464026,0.8153310016373527,2.954478479320344,0,0,0,0,1
0.09375,1.2577061651150576,1.0551567276392537,1.6136543946862691,2.786461976583603,2.2678945634063767,0.9241947287081294,3.3762588384853545,3.8291482933935796,-0.01705389222698414,2.412279580818808,1.1607618188646849,1.980204898036066,2.7324015949823894,0,0,1,0,0
0.25,0.7891168114374577,0.9763660133654849,1.685399358265726,2.50599849998819,2.423056837500402,0.35151558454098125,1.8328305923077404,1.5394223415345325,1.054893811209442,0.31159241156039885,3.684147160208762,0.9447614345705432,2.7153187577256235,0,1,0,0,0
0.21875,1.0234114882762575,0.6218077991335258,1.6546515167316735,2.9734376276472116,3.065871973032793,0.22090455166075504,2.126816924913,1.9503987944323102,0.6576426034653543,3.0586448636675487,0.4476311789196196,0.42703970283778175,2.5786560596714976,0,0,1,0,0
0.75,-1.0071423776600084,0.7005985134072945,1.2651788573003373,2.459254587222288,2.2235624850937983,0.6026906477721865,3.449755421636669,3.8291482933935796,0.052307429760078766,3.3010318447358267,0.6121997881377115,2.6273570627020177,2.4932418733876687,1,0,0,0,0
0.375,0.5548221345986578,1.0157613705023694,1.8596371269586924,2.1320471978609725,2.4452228766566915,-0.07045852168744311,3.8172383373932437,3.5943046060234205,0.6702537529175475,0.31159241156039885,1.2156180219373822,0.9447614345705432,2.4932418733876687,0,0,0,0,1
0.5,0.16433100653399127,0.7793892276810632,1.531660150595462,3.0669254531790155,2.666883268219585,0.7333016806524133,0.8773750113406457,1.1284458886367548,-0.17469326037939983,2.93745137313341,0.17335016355613295,0.8153310016373527,2.3394963380767773,1,0,0,0,0
0.0625,1.4139026163409243,-0.28428541501481414,1.0909410886073712,2.0853032850950703,2.312226641718955,0.009917498546542584,2.8617827564261495,2.654929856542786,0.6828649023697408,0.8771620340530476,2.806447911045605,0.6859005687041622,2.3394963380767773,0,1,0,0,0
0.125,1.1796079395021242,1.0551567276392537,1.6546515167316735,1.9450715467973636,2.2678945634063767,-0.12069353433368417,2.6412930069722047,2.302664325487548,0.9224767419614127,1.321538166011557,0.9413370065738955,0.9447614345705432,2.3224135008200113,0,0,0,1,0
0.3125,0.632920360211591,1.0551567276392537,1.316425259857092,2.272278936158679,2.024068132687194,0.6127376503014348,2.053320341761685,1.6568441852196119,1.1431718573747947,1.079151184943279,0.502487381992317,0.42703970283778175,2.3224135008200113,0,0,1,0,0
0.65625,-0.5385530239824085,0.5430170848597571,1.552158711618164,2.2255350233927764,1.82457378028059,0.8337717059448954,2.7882861732748347,2.772351700227865,0.4621697869563596,2.6142687317090396,-0.10093085180735371,1.591913599236495,2.16866796550912,0,0,1,0,0
0.6875,-0.6166512495953418,0.7005985134072945,1.552158711618164,2.0853032850950703,2.3565587200315337,-0.0604115191581949,1.9798237586103697,1.7155551070621513,0.9035600177831228,0.02880760031407467,2.367598286464026,0.6859005687041622,2.16866796550912,0,1,0,0,0
0.21875,1.0234114882762575,1.1339474419130222,1.6136543946862691,1.711351982967853,2.024068132687194,-0.12069353433368417,2.27381009121563,1.9503987944323102,0.9666157650440891,-0.01159022986397169,2.0933172711005392,0.8153310016373527,2.151585128252354,0,1,0,0,0
0.4375,0.24242923214692458,-1.42675077198446,1.1626860521868279,2.1320471978609725,1.4920831929362497,1.2758398172318157,3.0087759227287796,2.889773543912945,0.6261147298348712,0.9983555245871865,-0.48492427331623505,1.7213440321696856,2.151585128252354,1,0,0,0,0
