Team Rank,Team Overall,eFG%,FT%,TRB,STL,BLK,AST,PTS,POS_C,POS_PG,POS_PF,POS_SF,POS_SG
0.10344827586206896,1.2142200896355047,-0.03710681210493858,0.6915208858548921,0.0695675108625395,3.92576127167027,-0.25086792798486335,1.5303000621313523,3.871158835992431,0,0,0,0,1
0.7241379310344828,-0.64774824254389,-0.058535613438373935,0.7476552964319791,0.10796459758391627,1.1358282890886833,0.47340543529713136,1.8058890556791822,3.655062073480434,0,0,0,0,1
0.06896551724137931,1.2142200896355047,1.3021932712347692,-1.420536312108003,3.4869082290650684,-0.15183308748743332,4.2758405925276035,1.0342398737452583,3.4722109667395133,1,0,0,0,0
0.06896551724137931,1.2142200896355047,0.35932601256361485,0.9651761374181912,0.8759063320114511,2.208879436235447,0.2923370944766327,1.7507712569696166,3.438965310968437,0,0,0,0,1
0.4482758620689655,0.5159819650682318,0.6271860292315568,0.3476976210702352,0.722317985125944,1.7796589773767417,1.1976787985791264,1.14447547116439,3.289359859998593,0,0,0,1,0
0.13793103448275862,1.1366380757946966,0.3271828105634618,-0.08734406090218888,2.8725548415230406,1.3504385185180363,2.2840888435021185,1.3098288672930885,3.206245720570902,0,0,1,0,0
0.5862068965517241,0.20565390970499928,0.2521820058964381,0.12315997876188728,1.4902597195534786,1.7796589773767417,1.921952161861121,1.5303000621313523,3.1563772369142873,0,0,0,0,1
0.6896551724137931,-0.33742018718065747,0.5628996252312507,0.20736159462751774,1.0678917656183347,2.208879436235447,0.6544737761176302,0.7035330814878621,2.907034818631214,0,0,0,1,0
0.9655172413793104,-1.8114784501560115,0.09146599589567353,-0.0031424450365584136,1.9510247602099993,1.5650487479473887,-0.25086792798486335,0.09723729568263573,2.8405435070890603,0,0,0,1,0
0.8275862068965517,-1.1132403255887386,0.35932601256361485,0.523117654123632,-0.1992120961870975,1.1358282890886833,-0.6130046096258608,3.183834023418333,2.674315228233678,0,1,0,0,0
0.6896551724137931,-0.33742018718065747,0.2950396085633088,0.003874356285577458,2.0278189336527532,2.208879436235447,0.2923370944766327,2.0263602505174467,2.591201088805987,0,0,1,0,0
0.20689655172413793,0.9814740481130804,0.52004202256438,0.5441680580900397,1.7974364133244927,0.9212180596593308,0.6544737761176302,1.4751822634217864,2.5579554330349104,0,0,1,0,0
0.5517241379310345,0.2832359235458074,0.40218361523048557,0.35471442239237105,0.3767442046335533,1.9942692068060948,-0.25086792798486335,3.4594230169661633,2.5413326051493725,0,1,0,0,0
0.034482758620689655,1.369384117317121,0.552185224564533,-0.6837721732837372,3.294922795458185,0.4919976008006251,3.3704988884251104,0.648415282778296,2.391727154179528,0,0,1,0,0
