Team Rank,Team Overall,FG%,FT%,TRB,AST,PTS,POS_C,POS_PG,POS_PF,POS_SF,POS_SG
0.5862068965517241,0.10837727181844578,0.4497852325343741,0.5073775184384559,1.1810743480000625,2.194883141652909,3.9994748490851437,0,0,0,0,1
0.20689655172413793,0.7843040089884975,0.3819258291345978,0.8943655820004017,1.343627550329519,2.431079001764153,3.6531419209430807,0,0,0,0,1
0.3448275862068966,0.6153223246959845,-0.03654049183068913,0.36032205428491626,0.24639343460568885,2.194883141652909,3.257332860209295,0,0,0,0,1
0.20689655172413793,0.7843040089884975,1.7730435988300093,-0.8161216589434006,3.05043617478881,0.7777079809854452,3.2408408160120534,1,0,0,0,0
0.4482758620689655,0.27735895611095873,-0.013920690697430379,0.5770353698796064,1.5061807526589752,1.545344526346988,2.976968108856196,0,0,0,0,1
0.034482758620689655,1.629212430451062,0.5176446359341503,1.1884765103074812,2.5627765678004413,0.7186590159576342,2.8450317552782676,0,0,1,0,0
0.06896551724137931,1.629212430451062,1.0831396642656186,-0.13502266707437544,3.7819255852713636,1.250099701207933,2.548174959727928,0,0,1,0,0
0.13793103448275862,0.868794851134754,0.9587307580326955,0.1823075450464208,3.985117088183184,2.4901279667919636,2.4986988271362045,0,0,1,0,0
0.10344827586206896,1.5447215883048055,0.4950248348008916,-0.9322180780119846,2.8066063712946256,2.135834176625098,2.4986988271362045,0,0,1,0,0
0.5517241379310345,0.10837727181844578,0.2462070223350453,1.4593681548008437,0.5714998392646015,1.545344526346988,2.416238606149999,0,0,0,0,1
0.6896551724137931,-0.3140769389128365,0.3140664257348216,1.4825874386145605,-0.3225427735474084,0.5415121208742013,2.416238606149999,0,0,0,0,1
0.4827586206896552,0.27735895611095873,0.2462070223350453,0.5847751311508452,-0.15998957121795196,3.730156232375994,2.383254517755517,0,1,0,0,0
0.6551724137931034,-0.22958609676658004,0.5968139399005554,0.47641847335350024,1.384265850911883,0.06912040065171333,2.3667624735582757,0,0,0,1,0
0.7931034482758621,-0.9055128339366316,-0.1270196963637235,0.97950295598403,0.2870317351880528,1.7815403864582318,2.3502704293610353,0,0,0,1,0
0.3793103448275862,0.530831482549728,0.05393871270234589,0.9330643883565964,1.0185211456706063,2.2539321066807196,2.2678102083748297,0,0,0,1,0
0.7241379310344828,-0.3140769389128365,-0.09308999466383602,1.1652572264937644,0.04320193169386845,1.6043934913747988,2.2513181641775883,0,0,0,0,1
0.4827586206896552,0.27735895611095873,0.3932357297012272,0.9562836721703132,2.400223365470985,0.36436522579076824,2.201842031585865,0,0,0,1,0
0.5172413793103449,0.19286811396470224,0.2009674200685278,0.5615558473371285,1.0591594462529705,2.6082258968475855,2.168857943191383,0,1,0,0,0
0.3103448275862069,0.6153223246959845,0.7551525478333666,0.027512319621642144,2.725329770129898,0.12816936567952436,2.135873854796901,0,0,1,0,0
0.7586206896551724,-0.4830586232053494,0.16703771836863965,1.1497777039512864,1.2217126485824266,0.7186590159576342,2.135873854796901,0,0,0,1,0
0.9310344827586207,-1.4124578868141706,0.5628842382006679,0.6079944149645621,0.3276700357704171,0.895805911041067,2.1028897664024186,0,0,0,0,1
0.9655172413793104,-2.0038937818379656,-0.08178009409720664,0.159088261232704,0.5308615386822375,2.194883141652909,2.1028897664024186,0,0,0,0,1
