Team Rank,Team Overall,FG%,FT%,TRB,AST,PTS,POS_C,POS_PG,POS_PF,POS_SF,POS_SG
0.3888888888888889,0.13830536681137984,0.4681849332768248,0.22055754690056523,0.5538146989786091,3.1010188806202352,3.5166657065384253,0,0,0,0,1
0.027777777777777776,1.795438308120556,0.4465674093193674,0.3229108547560889,1.6027460993082339,2.9385839775966733,3.224691009869489,0,0,0,1,0
0.05555555555555555,1.7233890498027657,0.20877464578733676,0.8415009478907415,0.6345017297731957,1.6932497210826998,2.9651579461637687,0,0,0,0,1
0.25,0.6426501750359116,0.33847978953208047,1.0735017790299284,1.9254942224865803,0.3396255292196845,2.8191705978293005,0,0,1,0,0
0.5,-0.366039441413152,-0.0074005937872371015,0.9916191327455095,0.5941582143759022,0.5020604322432464,2.8029497813476936,0,0,0,1,0
0.75,-1.3026797995444253,0.3060535035958944,0.8892658248899858,1.1589674299380082,0.5562053999177669,2.7218456989396556,0,0,0,1,0
0.8333333333333334,-1.7349753494511668,-0.2992371672129118,0.9165600403181255,-0.010994516583496589,0.5020604322432464,2.608299983568403,0,0,0,0,1
0.7222222222222222,-1.2306305412266352,0.5330375051491969,0.03632159276062259,2.974425622816205,-0.09353421217648027,2.3649877363442897,1,0,0,0,0
0.1388888888888889,0.9308472083070727,-0.05063564170215187,0.41161705489754274,1.2799979761298879,0.8810752059648904,2.3163252868994673,0,0,0,1,0
0.2777777777777778,0.5706009167181214,0.5978900770215692,0.9233835941751605,0.7555322759650754,4.996092749228456,2.3163252868994673,0,1,0,0,0
0.6111111111111112,-0.5821872163665228,0.42494988536191003,0.57538234746638,2.5709904688432723,0.3937704968942051,2.3001044704178595,1,0,0,0,0
0.16666666666666666,0.9308472083070727,0.3492885515108092,0.6231472244656243,0.4327841527867294,1.8015396564317405,2.283883653936252,0,0,0,0,1
0.8055555555555556,-1.5908768328155865,0.21958340776606544,0.1454984544731812,2.127211799473047,0.06890069084708145,2.2190003880098215,0,0,1,0,0
0.19444444444444445,0.9308472083070727,0.6303163629577552,0.33655796247015873,-0.21271209356996293,2.776149074573112,2.1865587550466064,0,1,0,0,0
0.3333333333333333,0.4265024000825409,-0.11548821357452403,0.6367943321796941,0.31175360659484963,2.180554430153385,2.089233856156961,0,0,0,0,1
0.3611111111111111,0.3544531417647506,0.987005508255802,0.6982063168930083,1.8044636762947002,0.1230456585216021,2.089233856156961,0,0,1,0,0
0.5833333333333334,-0.5101379580487325,-0.10467945159579534,0.5958530090374846,-0.13202506277537648,2.776149074573112,2.0730130396753537,0,1,0,0,0
0.5555555555555556,-0.5101379580487325,0.07906950204259244,0.5549116858952752,-0.17236857817266962,0.5020604322432464,2.056792223193746,0,0,0,0,1
0.2777777777777778,0.5706009167181214,0.2628184556809796,1.032560455887719,1.9658377378838734,0.2854805615451638,2.024350590230531,0,0,1,0,0
0.6388888888888888,-0.6542364746843131,0.2952447416171657,0.009027377332482942,2.6113339842405656,0.17719062619612275,1.991908957267316,1,0,0,0,0
0.8055555555555556,-1.5908768328155865,0.05745197808513506,0.8551480556048113,1.0379368837461285,1.3683799150355758,1.991908957267316,0,0,0,0,1
0.5833333333333334,-0.5101379580487325,-0.11548821357452403,0.57538234746638,0.5941582143759022,1.5849597857336584,1.991908957267316,0,0,0,0,1
0.4166666666666667,-0.005793149824200702,0.07906950204259244,0.8960893787470208,-0.05133803198078989,0.8810752059648904,1.9756881407857083,0,0,0,0,1
0.6666666666666666,-0.8703842496376839,-0.36408973908528397,0.6367943321796941,0.5941582143759022,2.5595692038750295,1.9756881407857083,0,0,0,1,0
0.1111111111111111,1.2910934998960242,1.3436946535538477,-0.946270162652404,4.1040440539404175,-0.20182414752552155,1.9594673243041012,1,0,0,0,0
0.08333333333333333,1.5072412748493949,0.10068702600004983,0.6640885476078338,0.7958757913623685,0.9893651413139317,1.9432465078224934,0,0,0,1,0
0.6666666666666666,-0.8703842496376839,-0.09387068961706664,0.41161705489754274,1.0379368837461285,-0.20182414752552155,1.8783632418960634,0,0,1,0,0
0.6388888888888888,-0.6542364746843131,-0.40732478700019875,0.9506778096033001,-0.2530556089672562,1.4225248827100967,1.813479975969633,0,1,0,0,0
0.2222222222222222,0.8587979499892824,1.0842843660643604,0.9097364864610906,2.5306469534459795,0.014755723172560914,1.813479975969633,1,0,0,0,0
0.5555555555555556,-0.5101379580487325,-0.09387068961706664,0.49349970118196174,0.3924406373894359,0.3396255292196845,1.7972591594880256,0,0,0,1,0
0.25,0.6426501750359116,0.16553959787242198,1.0052662404595794,-0.4951167013510159,0.8810752059648904,1.7972591594880256,0,0,0,0,1
0.3055555555555556,0.49855165840033117,0.25200969370225096,0.7937360708914971,-0.2933991243645495,4.833657846204894,1.76481752652481,0,1,0,0,0
0.19444444444444445,0.9308472083070727,0.6086988390002978,-0.27756188466298337,2.853395076624325,0.9352201736394111,1.748596710043203,1,0,0,0,0
0.6666666666666666,-0.8703842496376839,0.03583445412767767,0.6640885476078338,0.27141009119755616,1.0435101089884524,1.69993426059838,0,0,0,0,1
0.05555555555555555,1.7233890498027657,1.2896508436602043,0.3297344086131238,2.409616407254099,0.9352201736394111,1.6837134441167725,1,0,0,0,0
0.6944444444444444,-1.2306305412266352,0.05745197808513506,0.23420465461463505,0.7555322759650754,-0.039389244501959735,1.6837134441167725,0,0,0,1,0
0.4444444444444444,-0.005793149824200702,0.2736272176597083,-0.05920816123786618,0.836219306759662,1.909829591780782,1.6674926276351651,0,0,0,1,0
0.6666666666666666,-0.8703842496376839,0.14392207391496462,0.6231472244656243,0.7555322759650754,0.014755723172560914,1.6350509946719503,0,0,1,0,0
0.6944444444444444,-1.2306305412266352,-0.10467945159579534,0.9984426866025444,0.06969251421108984,0.7727852706158495,1.6188301781903425,0,0,0,0,1
0.4722222222222222,-0.14989166645978125,-0.0074005937872371015,0.7869125170344622,-0.21271209356996293,1.4225248827100967,1.5863885452271274,0,0,0,0,1
0.8333333333333334,-1.7349753494511668,0.2628184556809796,0.6640885476078338,0.23106657580026305,0.7727852706158495,1.5863885452271274,0,0,0,1,0
0.08333333333333333,1.5072412748493949,0.3492885515108092,1.4965621181660922,-0.05133803198078989,0.5562053999177669,1.5701677287455196,0,0,0,0,1
0.16666666666666666,0.9308472083070727,0.39252359942572396,0.3297344086131238,1.5624025839109408,0.06890069084708145,1.5539469122639125,0,0,1,0,0
0.25,0.6426501750359116,0.03583445412767767,0.33655796247015873,0.5941582143759022,-0.09353421217648027,1.5377260957823047,0,0,0,1,0
0.3611111111111111,0.3544531417647506,1.7436188467668094,-0.9394466087953691,1.9254942224865803,-0.039389244501959735,1.5052844628190898,1,0,0,0,0
0.027777777777777776,1.795438308120556,0.20877464578733676,1.2236199638846965,-0.09168154737808319,1.2600899796865346,1.5052844628190898,0,1,0,0,0
0.4722222222222222,-0.14989166645978125,-0.3208546911703692,1.2304435177417314,-0.2530556089672562,2.505424236200509,1.489063646337482,0,1,0,0,0
0.1111111111111111,1.2910934998960242,-0.09387068961706664,0.7050298707500432,0.836219306759662,0.4479154645687258,1.489063646337482,0,0,1,0,0
0.1388888888888889,0.9308472083070727,-0.3316634531490979,0.3297344086131238,-0.2530556089672562,1.74739468875722,1.4566220133742669,0,0,0,0,1
0.6388888888888888,-0.6542364746843131,-0.11548821357452403,0.7391476400352178,0.11003602960838314,1.2600899796865346,1.4079595639294442,0,1,0,0,0
0.2222222222222222,0.8587979499892824,-0.5046036448087564,0.1045571313309717,0.6345017297731957,0.8269302382903698,1.391738747447837,0,0,0,1,0
0.3055555555555556,0.49855165840033117,0.4033323614044526,0.57538234746638,1.6430896147055274,-0.039389244501959735,1.3755179309662293,1,0,0,0,0
0.375,0.13830536681137984,0.3168622655746231,0.24785176232870487,0.31175360659484963,0.1230456585216021,1.3430762980030142,0,0,0,0,1
0.4166666666666667,-0.005793149824200702,0.2952447416171657,0.3774992856123682,0.11003602960838314,2.4512792685259877,1.3430762980030142,0,1,0,0,0
0.7777777777777778,-1.5908768328155865,-0.018209355765965794,0.1454984544731812,0.6345017297731957,-0.1476791798510009,1.3430762980030142,0,0,0,1,0
0.1111111111111111,1.2910934998960242,-0.3748985010640127,0.5071468088960316,0.6748452451704888,1.6932497210826998,1.3430762980030142,0,0,0,1,0
0.1111111111111111,1.2910934998960242,0.5978900770215692,1.0530311174588238,-0.05133803198078989,1.9639745594553026,1.3268554815214064,0,1,0,0,0
0.5277777777777778,-0.4380886997309423,0.3492885515108092,0.4866761473249268,1.6834331301028205,0.5020604322432464,1.3106346650397993,0,0,0,1,0
0.75,-1.3026797995444253,-0.018209355765965794,0.3774992856123682,1.2396544607325948,0.1230456585216021,1.2944138485581915,0,0,1,0,0
0.7222222222222222,-1.2306305412266352,-0.4397510729363848,0.7732654093203923,-0.21271209356996293,1.3683799150355758,1.2619722155949764,0,0,0,0,1
0.4444444444444444,-0.005793149824200702,0.2736272176597083,0.6367943321796941,0.35209712199214277,2.5595692038750295,1.2619722155949764,0,1,0,0,0
0.3055555555555556,0.49855165840033117,0.4573761712980961,-0.2366205615207739,2.7323645304324455,0.17719062619612275,1.2457513991133686,0,0,1,0,0
0.5555555555555556,-0.5101379580487325,-0.0074005937872371015,0.718676978464113,1.2396544607325948,0.014755723172560914,1.2457513991133686,0,0,1,0,0
0.7777777777777778,-1.5908768328155865,0.08987826402132114,0.8278538401766716,-0.41442967055642926,0.5562053999177669,1.2295305826317615,0,0,0,0,1
0.6388888888888888,-0.6542364746843131,1.095093128043089,0.15232200833021609,3.256830230597258,0.17719062619612275,1.2133097661501537,1,0,0,0,0
0.08333333333333333,1.5072412748493949,0.9005354124259726,0.7391476400352178,1.9658377378838734,0.3937704968942051,1.1808681331869388,0,0,1,0,0
