Team Rank,Team Overall,eFG%,FT%,TRB,STL,BLK,AST,PTS,POS_C,POS_PG,POS_PF,POS_SF,POS_SG
0.3125,0.5766756000485185,-0.17803363221219315,0.7574044059157247,2.937944462721428,2.373366314760299,0.017744937954587377,4.852332139640513,3.82526342843316,0,1,0,0,0
0.09375,1.2996119297669166,0.32343218728265827,0.7719467141370421,1.8673210674525609,2.129867047508134,0.25730160034151656,5.305305016754544,3.4125825076942027,0,1,0,0,0
0.125,1.118877847337317,0.5383461099233089,1.222758268997883,-0.3562813688750862,0.6688714439951445,-0.4613683868192711,2.304359705874084,3.3795680340350853,0,1,0,0,0
0.65625,-0.5980959357438784,0.2517942130691081,0.44474477915740024,3.3909005145659497,1.642868513003804,4.329764860919314,0.15273853958243214,3.231002902569061,1,0,0,0,0
0.21875,0.9381437649077176,-0.1677996358959717,0.7355909435837484,0.6731642034988248,1.1558699784994744,-0.4613683868192711,1.171927513089004,3.1154522447621527,0,0,0,0,1
0.71875,-0.778830018173478,0.04711428674467892,0.22661015583763847,3.061477931406298,1.8863677802559686,2.1737548994369504,1.5682787805637814,3.0659305342734777,1,0,0,0,0
0.5,0.03447335275971991,0.23132622043666518,1.120962111448661,0.5496307348139555,0.6688714439951445,-0.22181172443234193,2.304359705874084,3.0659305342734777,0,1,0,0,0
0.15625,0.9381437649077176,1.0295779331019377,-0.48596294700691584,2.073210181927343,1.3993692457516391,0.49685826272844574,3.8897647757731946,2.966887113296128,0,0,0,1,0
0.0625,1.8418141770557153,0.4871761283422016,1.01189479978878,0.9202311408685632,2.860364849264628,0.7364149251153749,0.9454410745319879,2.818321981830103,0,0,0,1,0
0.03125,2.3840164243445137,0.8863019846748373,1.142775573780637,0.3849194432341296,2.860364849264628,-0.4613683868192711,2.7007109733488615,2.7853075081709866,0,1,0,0,0
0.15625,0.9381437649077176,0.4257721504448729,1.193673652555248,-0.15039225440030402,1.3993692457516391,-0.22181172443234193,2.2477380962348295,2.768800271341428,0,1,0,0,0
0.03125,2.3840164243445137,1.0295779331019377,0.9755390292354864,1.9496767132424744,1.1558699784994744,2.8924248865977384,1.6815219998422897,2.75229303451187,0,0,1,0,0
0.75,-0.8691970593882777,0.8453659994099515,0.6628794024771612,3.5967896290407317,0.1818729094908146,2.1737548994369504,0.4924681974179561,2.75229303451187,1,0,0,0,0
0.46875,0.03447335275971991,-0.014289691152649827,0.9028274881288991,1.0849424324483892,3.1038641165167933,0.017744937954587377,2.0778732673170675,2.55420619255717,0,0,0,1,0
0.40625,0.12484039397451968,0.4155381541286514,1.142775573780637,1.2496537240282146,2.373366314760299,0.017744937954587377,0.8321978552534798,2.5211917188980535,0,0,0,1,0
0.75,-0.8691970593882777,-0.09616166168242149,0.13935630650973377,0.1790303287593474,0.9123707112473094,0.017744937954587377,0.26598175886094,2.5046844820684955,0,0,0,1,0
0.625,-0.41736185331427894,0.3439001799151012,0.7719467141370421,0.13785250586439093,1.1558699784994744,-0.22181172443234193,2.0778732673170675,2.438655534750262,0,1,0,0,0
0.28125,0.757409682478118,0.7430260362477369,0.6119813237025501,-0.1915700772952605,1.1558699784994744,-0.22181172443234193,0.9454410745319879,2.422148297920704,0,0,0,0,1
0.28125,0.757409682478118,-0.11662965431486441,0.43747362504674153,0.2613859745492604,3.3473633837689585,0.49685826272844574,5.022196968558275,2.422148297920704,0,1,0,0,0
0.5,0.03447335275971991,0.517878117290866,1.2445717313298592,0.014319037179521703,0.6688714439951445,0.25730160034151656,1.002062684171242,2.4056410610911456,0,0,0,0,1
0.4375,0.12484039397451968,0.4871761283422016,0.21206784761632103,2.1555658277172567,2.373366314760299,3.6110948737585256,2.021251657677814,2.389133824261587,0,0,0,1,0
0.78125,-0.8691970593882777,-0.05522567641753566,0.67015055658782,0.9614089637635198,0.4253721767429797,0.25730160034151656,0.6057114166964639,2.3065976401137953,0,0,0,1,0
0.21875,0.9381437649077176,0.7737280251964013,0.5683543990385977,0.5084529119189989,2.129867047508134,-0.22181172443234193,2.9271974119058775,2.3065976401137953,0,1,0,0,0
0.03125,2.3840164243445137,0.7327920399315154,0.8155736388009944,0.055496860074478176,0.4253721767429797,0.25730160034151656,0.15273853958243214,2.2900904032842373,0,0,0,0,1
0.90625,-1.501766347891876,-0.1882676285284146,0.6628794024771612,-0.15039225440030402,0.6688714439951445,-0.22181172443234193,0.8888194648927339,2.257075929625121,0,0,0,0,1
0.25,0.9381437649077176,0.43600614676109434,0.7501332518050658,0.7555198492887377,0.9123707112473094,-0.22181172443234193,0.9454410745319879,2.224061455966004,0,0,0,1,0
0.1875,0.9381437649077176,0.2006242314880008,0.13935630650973377,1.8673210674525609,0.6688714439951445,0.017744937954587377,1.738143609481544,2.1745397454773294,0,0,1,0,0
0.90625,-1.501766347891876,-0.08592766536620003,0.7719467141370421,0.5084529119189989,1.8863677802559686,0.25730160034151656,2.5308461444310995,2.092003561329538,0,1,0,0,0
0.375,0.21520743518931942,0.5281121136070874,0.8592005634649468,-0.02685878571543477,1.642868513003804,-0.22181172443234193,2.5308461444310995,1.9929601403521877,0,1,0,0,0
0.9375,-1.863234512751075,0.38483616517998703,0.5029140120426701,0.7555198492887377,-0.30512562501351503,3.131981548984667,0.26598175886094,1.9929601403521877,1,0,0,0,0
0.53125,0.03447335275971991,0.3439001799151012,0.35749092982949554,0.09667468296943446,1.3993692457516391,-0.4613683868192711,2.2477380962348295,1.9599456666930712,0,1,0,0,0
0.84375,-1.140298183032677,0.1494542499068935,0.30659285105488443,1.743787598767692,0.6688714439951445,5.048434848080102,0.15273853958243214,1.9434384298635128,1,0,0,0,0
0.4375,0.12484039397451968,0.37460216886376557,0.01574668662853543,1.0849424324483892,0.9123707112473094,0.017744937954587377,0.5490898070572099,1.9269311930339548,0,0,1,0,0
0.375,0.21520743518931942,0.09828426832578621,0.6992351730304548,1.1261202553433454,0.6688714439951445,2.1737548994369504,1.5682787805637814,1.8278877720566047,1,0,0,0,0
0.6875,-0.6884629769586782,0.04711428674467892,0.8737428716862642,0.5908085577089118,0.4253721767429797,-0.4613683868192711,-0.1869911182530918,1.7783660615679298,0,0,1,0,0
0.15625,0.9381437649077176,0.1699222425393364,0.9464544127928515,3.1026557543012543,0.6688714439951445,0.017744937954587377,0.039495320303924074,1.7453515879088133,0,0,1,0,0
