Team Rank,Team Overall,FG%,FT%,TRB,AST,PTS,POS_C,POS_PG,POS_PF,POS_SF,POS_SG
1.0,-1.8038484462946418,-0.04868999747158504,0.5239289628114726,0.9734396400962458,2.186781430143044,3.481304201648547,0,0,0,0,1
0.7586206896551724,-0.7177305941948825,-0.41004297585251653,0.16581647267525979,0.046935812625181796,2.94660764394252,3.206302712538584,0,0,0,0,1
0.06896551724137931,1.5450149310129497,0.9390081434362956,0.48881989515105956,4.155778873583814,1.8945405786817073,2.828175665012386,0,0,1,0,0
0.1724137931034483,1.2734854679880097,0.7101512571283719,1.443786535514293,1.0942879654185584,0.1995436402059536,2.828175665012386,0,0,0,1,0
0.13793103448275862,1.363995288996323,0.20425708739506748,0.9171505206080977,0.7720257645590579,1.9529887489739746,2.79380047887364,0,0,0,0,1
0.6551724137931034,-0.3556913101616293,0.2283472859537963,1.2822848242763931,0.6108946641293075,1.7776442380971726,2.621924548179914,0,0,0,0,1
0.6896551724137931,-0.44620113116994264,-0.22936648666205045,0.6854306740493717,1.1748535156334337,1.9529887489739746,2.621924548179914,0,0,0,0,1
0.5172413793103449,0.0063479738716237825,-0.3136821816176013,-0.33975410163468694,0.28863246326980707,3.355744835988392,2.604736955110541,0,1,0,0,0
0.7931034482758621,-0.7177305941948825,-0.04868999747158504,0.5941470981322986,0.4900463388069949,1.7776442380971726,2.53598658283305,0,0,0,0,1
0.10344827586206896,1.4545051100046364,0.9630983419950244,-0.8593683030087996,3.55153724697225,0.7840253431286274,2.501611396694305,0,0,1,0,0
0.2413793103448276,1.0019560049630698,0.4933394700998132,1.0926958589101627,2.0610745679970597,0.5502326619595579,2.4156734313474417,1,0,0,0,0
0.4827586206896552,0.0063479738716237825,0.2283472859537963,1.0294995371214193,0.5706118890218701,0.3164399807904882,2.3984858382780687,0,0,0,0,1
0.13793103448275862,1.363995288996323,1.962841582182269,-1.6247459780058027,3.188992271005312,0.6671290025440925,2.3641106521393236,1,0,0,0,0
0.3793103448275862,0.18736761588825035,0.059715896042694616,0.3905145057019031,1.0137224152036832,0.6086808322518251,2.2781726867924603,0,0,0,1,0
0.7241379310344828,-0.5367109521782559,-0.04868999747158504,0.22901279446400322,0.7720257645590579,2.420574111312114,2.2609850937230873,0,0,0,0,1
0.5172413793103449,0.0063479738716237825,-0.3498174794556945,0.6432997928568761,1.054005190311121,0.43333632137502304,2.2437975006537147,0,0,0,1,0
0.896551724137931,-1.1702796992364488,0.31266298090934713,0.8890632664797672,0.9331568649888083,0.7840253431286274,2.226609907584342,0,0,0,1,0
0.8275862068965517,-1.0797698782281355,0.6499257607315498,-0.05888156035138355,2.181922893319373,-0.2095935518399181,2.2094223145149696,0,0,1,0,0
0.8275862068965517,-1.0797698782281355,0.11994139243951665,0.6713870469852065,-0.15447806291200605,4.174019220080135,2.1406719422374785,0,1,0,0,0
0.034482758620689655,1.8165443940378896,0.15607669027760987,0.250078235060251,2.5847506443937482,0.1995436402059536,2.1234843491681064,0,0,1,0,0
0.5517241379310345,0.0063479738716237825,0.770376753525194,0.27816548918858147,2.7861645199309364,0.14109546991368618,2.1234843491681064,0,0,1,0,0
0.896551724137931,-1.1702796992364488,0.8667375477601091,0.3624272515735727,2.7055989697160614,0.900921683713162,2.1062967560987333,0,0,1,0,0
0.06896551724137931,1.5450149310129497,0.8065120513632872,1.0646086047818324,-0.11419528780456863,3.238848495403857,2.071921569959988,0,1,0,0,0
