Team Rank,Team Overall,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,STL,BLK,TOV,PF,AST,PTS,POS_C,POS_PG,POS_PF,POS_SF,POS_SG
0.6086956521739131,-0.04963606606936253,0.9396677100505371,1.697444250063091,1.8759476358608635,3.8700548722734505,4.050196195081207,0.31778094894885756,-0.06532871283089593,0.6110194303574722,0.039033819762242676,3.9337634424796852,4.136840215156796,0.24472826916579804,0.25544224426016143,5.14090730612728,4.674578171480553,0.9914127419360533,0.7638231058418307,0.38672071902640764,0.5285884071698963,4.047835341128989,1.794859149056016,2.1457374377171132,0.7710131655505934,1.1492369383212848,4.226138562611457,0,0,0,0,1
0.13043478260869565,1.3251619004762005,0.8241971378809715,1.6027321920074493,1.6416295691527378,2.726162547194395,3.0081120282120253,0.07428446234786149,1.2181883510231772,1.3765126401826624,0.7262265640551133,2.6802183642008885,2.946633568496551,0.0486832476754757,0.10085783915753026,3.5824344624530573,3.419506540230951,0.676658593645465,1.4939205798639894,0.598292742212026,0.9261388284477259,1.4219088628938126,0.24714067456881456,1.4411564406361541,-0.32062904425821653,0.5277415109715502,2.997309390369694,0,0,0,1,0
0.6956521739130435,-0.2922474719303442,0.9396677100505371,1.697444250063091,1.6416295691527378,3.2389418653332824,3.168432669268822,0.5869086446657488,-0.49316773411558695,-0.30757242143275604,0.5700463948976429,3.3272093723447833,3.343369117383299,0.3946450503054563,0.5130829194312134,1.899283791284897,1.6624062564815087,0.8864946925058572,0.5552238275497855,-0.036423327344829365,0.16717893328096012,0.2965118007930225,-0.26876548359358593,1.3237262744559941,0.4435205026079507,1.3882736411481058,2.936626468283681,0,0,0,1,0
0.08695652173913043,1.4869028377168552,0.6317461842650287,1.4133080758961654,1.934527152537895,2.7656071101281556,2.527150105041633,0.8688519449405872,4.640900521300704,3.979189553588309,1.4009248948153867,2.3971597981379347,2.0905200156356725,0.8905236340750952,1.1700666411173961,2.2733172737667102,1.7628119869814765,1.4191555588437759,0.4509241884037627,2.6611199682718056,1.9742263027256406,1.984607393944208,0.7630468327312151,2.0283072715369537,0.33435628162706954,2.5834571552822108,2.8607728156761647,0,0,0,1,0
0.30434782608695654,0.6781981515135825,0.8241971378809715,1.6027321920074493,1.7099723386092742,2.6078288583931135,2.4069096242490353,0.8432207358246927,1.646027372307868,0.9172167142875483,1.906948642885591,2.5184706121649145,2.3619706543476586,0.6368183121464427,0.9253079997048966,2.4603340150076174,2.0640291784813813,1.22546069835726,-0.17487364647237308,-0.1951023447340431,-0.194230540607976,-0.07862055324057436,-0.4407342029810527,0.3842849450147148,-0.5389574862199784,0.2887048081447292,2.6787240494181255,0,0,0,1,0
0.08695652173913043,1.4869028377168552,0.7472167564345944,1.5395908199703547,1.8466578775223481,2.6472734213268745,1.885867540814444,1.8812847050184145,-0.49316773411558695,-0.4606710633977941,-1.0979578117041433,2.761092240218876,2.027877560548291,1.570915179247389,1.8012862952864719,2.2733172737667102,2.0138263132313967,0.8219297390103519,2.0154187755941027,2.237975921900569,2.227212934447896,-0.453752907274171,2.998640184768284,1.3237262744559941,0.9893416075123557,0.1930901270140009,2.5573582052461,0,0,1,0,0
0.17391304347826086,1.163420963235546,0.86268732860416,1.6343028780259965,1.221809699634012,2.450050606658072,2.4670298646453337,0.48438380820217114,2.5017054148772497,2.2951044919728902,1.1073061767993415,2.3162859221199477,2.2575665625353563,0.4638374108314524,0.6161391894996342,2.1486394462727727,2.214637774231333,0.289268872672434,1.0767220232798984,0.333827713230003,0.5647293545587898,0.6716441548266193,-0.09679676420611903,1.4411564406361541,0.8801773865314746,0.4799341704061862,2.4966752831600867,0,0,0,1,0
0.6521739130434783,-0.13050653468968978,0.9396677100505371,1.5080201339518073,1.6318663163732325,2.3711614807905503,2.186468742795939,0.7535115039190623,3.785222478731323,3.826090911623271,1.1385422106308358,2.033227356056994,1.756426921836306,0.8789915739874291,1.04124630353187,1.7122670500439905,1.7126091217314925,0.4264693988503828,1.0767220232798984,0.38672071902640764,0.637011249336577,1.046776508860216,-0.09679676420611903,1.6760167729964734,1.2076700494741173,0.33651214871009344,2.3753094389880602,0,0,0,0,1
0.5217391304347826,0.11210487117129193,0.5932559935418402,1.3185960178405236,1.2999157218700543,1.818937599717903,2.0862683421354404,-0.041055978673663306,-0.49316773411558695,-0.30757242143275604,-1.0979578117041433,1.911916542030013,2.2158049258104358,-0.13582971372717997,-0.1310187684964158,3.644773376200026,3.4697094054809345,0.7250823087670939,3.579913362784443,2.185082916104164,2.733186197892407,0.10894562377622416,1.4509217102810825,1.5585866068163134,-0.32062904425821653,-0.2849832786396411,2.253943594816035,1,0,0,0,0
0.043478260869565216,1.9721256494388184,0.86268732860416,1.6343028780259965,1.5147072830191692,1.9372712885191847,1.765627060021846,0.8304051312667455,-0.06532871283089593,0.15172350446235808,0.1827195753871156,1.9927904180480003,1.8190693769236874,0.7175427327601048,0.783605628360818,2.9590453249833684,2.66646356148119,0.9187771692536099,0.24232491011171745,1.233008811768881,0.9261388284477259,1.7970412169274093,0.07517195518134775,2.7328882686179123,-0.10230060229645432,4.7825948212889635,2.223602133773028,0,1,0,0,0
