Team Rank,Team Overall,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,STL,BLK,TOV,PF,AST,PTS,POS_C,POS_PG,POS_PF,POS_SF,POS_SG
0.4827586206896552,0.19050840511128267,0.22444404732906315,1.0596944376776725,2.172131536683413,3.657164044990875,4.351304021560388,-0.3824219459449671,1.4814281896693502,2.0949474646036035,0.21270284378443804,3.658432543408849,4.3638612782587,-0.3190375553038646,-0.40831075118948634,4.8562403909249285,4.659251897981204,0.6616516139169696,-0.4251503653495025,0.6937593662301821,0.34991338694739343,4.5150904268136065,-0.4768853171802113,3.574160451763754,-0.2423852211935345,1.991315865412813,3.9672400035865616,0,0,0,0,1
0.06896551724137931,1.5439588612301909,0.5019581644601407,1.2916673494081083,1.450239263984486,3.430516508469285,2.3727285420905457,1.9805297008125105,-0.7132802394704276,-0.7858053515052479,-1.5825583998484387,4.0653232051295705,3.1079933340192714,1.7088878637496532,1.6082981251283344,3.339473205826814,5.197312541182206,-1.1270021187236612,2.9089377957618083,2.6253879012764374,2.8533587569775234,-0.1458965979870454,2.9818433568740685,1.7857737745754891,1.2981075179475956,0.630535936261981,3.255717228071663,1,0,0,0,0
0.27586206896551724,0.7318885875588459,1.0966312725981642,1.8218911476491044,1.8491797304759978,2.5239263623829244,2.622653865813052,0.1919972389021545,3.676136618809128,3.247248591047144,0.909831780315418,1.7765632329505066,1.8275005281280887,0.2099864670579232,0.6963285059018044,3.642826642846436,3.463561579756754,0.6407723874659116,-0.06792663380186202,1.8868240496411046,1.3189890140558311,2.608323007576976,1.0603274268439131,2.1689994911158315,1.1796080764752008,0.7393983305940477,3.0693660249606185,0,0,0,0,1
0.41379310344827586,0.28073843551920985,0.8587620293429548,1.6230572233087308,1.659208079765754,2.886562420817469,2.914233410155976,0.3094920721663386,1.6502519149877943,1.5828136306286968,0.6630604753486993,2.793789887252313,2.812494994198229,0.32334875756401993,0.37521244279387084,3.036119768807191,3.1646390002006415,0.2162281162943997,1.1228191380236061,1.8868240496411046,1.7227705253510135,1.972733867831433,1.0603274268439131,1.6580318690620415,-0.12388577972113977,1.8824534710807463,2.984660932637416,0,0,0,0,1
0.10344827586206896,1.5439588612301909,1.0966312725981642,1.8218911476491044,1.8776754780825349,2.841232913513151,2.3727285420905457,1.0536260161728372,-0.7132802394704276,-0.7217886222583844,-0.9656301374316425,3.4041258798333973,3.083368472367517,0.8397769698695746,0.6963285059018044,4.022018439120965,3.8820531911353116,0.571174965962385,2.6707886413967143,3.8752651886593084,3.660921779567888,0.06596644859480236,3.9426013218891467,2.552225207656174,0.8241097520580173,1.011554316424214,2.9677199141727755,0,0,1,0,0
0.06896551724137931,1.5439588612301909,1.0173415248464277,1.7556131728689799,1.659208079765754,2.886562420817469,2.7267894173640963,0.5444817386947061,-0.03798533819664984,0.30247904569142936,-0.04023774380644828,3.251541881688126,3.1079933340192714,0.5626691486324478,0.32383387269660147,3.491149924336625,3.224423516111865,0.7799672304729639,0.4083716749283251,0.864197178146028,0.7536948982425757,1.760870821249585,-0.09258213117418018,2.041257585602384,1.1796080764752008,1.991315865412813,2.916896858778854,0,0,0,0,1
0.5517241379310345,0.10027837470335546,0.22444404732906315,1.0928334250677347,1.8016868177984369,2.841232913513151,3.1016774029478564,0.009227498268979223,2.663194266898461,2.5430645693316474,0.8049539757045626,2.3868992255315904,2.689370685939462,-0.04192973406673764,0.25961066007501477,1.9743827392385107,1.8493796501537476,0.5642152238120324,1.4800428695712462,0.1824459304826441,0.6325604448540212,1.972733867831433,0.4838726478348664,1.7857737745754891,1.5351064008923851,1.1748479079223138,2.8321917664556517,0,0,0,0,1
0.034482758620689655,1.8146489524539726,-0.013425195926146187,0.8939995007273612,1.6687066623012663,3.113209957339059,2.705962307053887,0.8839112570134602,-0.5444565141519832,-0.5297384345177943,0.03996293030773529,3.658432543408849,3.428116535492067,0.6886272491947781,0.5550374381343136,2.429412894767945,2.566793841088417,0.22318785844475236,2.0754157554839803,2.6822005052483857,2.6110898502004143,2.1845969144132806,1.828933798855975,2.1689994911158315,1.772105283837174,1.6102974852505798,2.798309729526371,0,0,1,0,0
0.13793103448275862,1.4537288308222638,0.8587620293429548,1.6230572233087308,1.6307123321592176,2.206619811252699,2.018667666816995,0.648921590485092,2.3255468162615722,2.158964193850467,0.8666468019462422,1.7765632329505066,1.5320021883070467,0.8019895397008755,1.0045999264854206,3.2636348465719074,2.8657164206445294,0.9470010420814277,0.6465208292934189,3.3071391489398216,2.530333547941378,0.9134186349221939,1.0603274268439131,0.8915804359813566,1.1796080764752008,0.3039487532657813,2.611958526415326,1,0,0,0,0
0.6551724137931034,-0.35087177733628055,0.22444404732906315,0.860860513337299,1.3362562735583394,2.7959034062088324,3.164158733878483,-0.1474322794165996,-0.37563278883353873,-0.20965478828347753,-0.41656398388069393,3.251541881688126,3.8221143219201226,-0.23086688491023327,-0.434000036238121,2.2018978170032284,2.1483022297098597,0.5085372866092112,-0.3060757881669556,1.261885405949669,0.8344512005016123,1.5490077746677369,-0.09258213117418018,1.9135156800889368,0.11311310322364941,1.8280222739147132,2.5272534340921236,0,0,0,1,0
